1725, 7000
1800, 8000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
140, 8000
140, 8000
885, 7000
140, 8000
140, 8000
140, 8000
930, 7000
105, 8000
465, 7000
52, 8000
1140, 7000
52, 8000
705, 7000
