2026/05/19 15:06:38.797, 1470, 48, 13.27, 0
2026/05/19 15:06:38.825, 1470, 48, 13.27, 0
2026/05/19 15:06:38.855, 1470, 48, 13.27, 0
2026/05/19 15:06:38.882, 1470, 48, 13.27, 0
2026/05/19 15:06:38.912, 1470, 48, 13.28, 0
2026/05/19 15:06:38.939, 1470, 48, 13.28, 0
2026/05/19 15:06:38.967, 1470, 48, 13.28, 0
2026/05/19 15:06:38.994, 1470, 48, 13.28, 0
2026/05/19 15:06:39.021, 1470, 48, 13.28, 0
2026/05/19 15:06:39.053, 1470, 48, 13.28, 0
2026/05/19 15:06:39.081, 1470, 48, 13.28, 0
2026/05/19 15:06:39.109, 1470, 48, 13.28, 0
2026/05/19 15:06:39.138, 1470, 48, 13.28, 0
2026/05/19 15:06:39.164, 1470, 48, 13.28, 0
2026/05/19 15:06:39.193, 1470, 48, 13.28, 0
2026/05/19 15:06:39.221, 1470, 48, 13.29, 0
2026/05/19 15:06:39.249, 1470, 48, 13.29, 0
2026/05/19 15:06:39.278, 1470, 48, 13.29, 0
2026/05/19 15:06:39.307, 1470, 48, 13.28, 0
2026/05/19 15:06:39.338, 1470, 48, 13.28, 0
2026/05/19 15:06:39.369, 1470, 48, 13.28, 0
2026/05/19 15:06:39.398, 1470, 48, 13.28, 0
2026/05/19 15:06:39.426, 1470, 48, 13.28, 0
2026/05/19 15:06:39.455, 1470, 48, 13.28, 0
2026/05/19 15:06:39.482, 1470, 48, 13.28, 0
2026/05/19 15:06:39.512, 1470, 48, 13.27, 0
2026/05/19 15:06:39.540, 1470, 48, 13.27, 0
2026/05/19 15:06:39.568, 1470, 48, 13.27, 0
2026/05/19 15:06:39.598, 1470, 48, 13.27, 0
2026/05/19 15:06:39.626, 1470, 48, 13.26, 0
2026/05/19 15:06:39.652, 1470, 48, 13.26, 0
2026/05/19 15:06:39.681, 1470, 48, 13.26, 0
2026/05/19 15:06:39.710, 1470, 48, 13.26, 0
2026/05/19 15:06:39.739, 1470, 48, 13.26, 0
2026/05/19 15:06:39.767, 1470, 48, 13.26, 0
2026/05/19 15:06:39.794, 1470, 48, 13.26, 0
2026/05/19 15:06:39.824, 1470, 48, 13.25, 0
2026/05/19 15:06:39.851, 1470, 48, 13.25, 0
2026/05/19 15:06:39.881, 1470, 48, 13.25, 0
2026/05/19 15:06:39.909, 1470, 48, 13.24, 0
2026/05/19 15:06:39.938, 1470, 48, 13.24, 0
2026/05/19 15:06:39.966, 1470, 48, 13.24, 0
2026/05/19 15:06:39.994, 1470, 48, 13.24, 0
2026/05/19 15:06:40.022, 1470, 48, 13.24, 0
2026/05/19 15:06:40.050, 1470, 48, 13.24, 0
2026/05/19 15:06:40.080, 1470, 48, 13.24, 0
2026/05/19 15:06:40.107, 1470, 48, 13.23, 0
2026/05/19 15:06:40.134, 1470, 48, 13.23, 0
2026/05/19 15:06:40.162, 1470, 48, 13.23, 0
2026/05/19 15:06:40.190, 1470, 48, 13.23, 0
2026/05/19 15:06:40.220, 1470, 48, 13.23, 0
2026/05/19 15:06:40.250, 1470, 48, 13.23, 0
2026/05/19 15:06:40.279, 1470, 48, 13.23, 0
2026/05/19 15:06:40.306, 1470, 48, 13.23, 0
2026/05/19 15:06:40.335, 1470, 48, 13.23, 0
2026/05/19 15:06:40.361, 1470, 48, 13.23, 0
2026/05/19 15:06:40.391, 1470, 48, 13.23, 0
2026/05/19 15:06:40.421, 1470, 48, 13.24, 0
2026/05/19 15:06:40.450, 1470, 48, 13.24, 0
2026/05/19 15:06:40.480, 1470, 48, 13.24, 0
2026/05/19 15:06:40.508, 1470, 48, 13.23, 0
2026/05/19 15:06:40.538, 1470, 48, 13.23, 0
2026/05/19 15:06:40.566, 1470, 48, 13.23, 0
2026/05/19 15:06:40.599, 1470, 48, 13.23, 0
2026/05/19 15:06:40.668, 1470, 48, 13.24, 0
2026/05/19 15:06:40.739, 1470, 48, 13.29, 0
2026/05/19 15:06:40.796, 1470, 48, 13.29, 0
2026/05/19 15:06:40.840, 1470, 48, 13.32, 0
2026/05/19 15:06:40.894, 1470, 48, 13.32, 0
2026/05/19 15:06:40.936, 1470, 48, 13.37, 0
2026/05/19 15:06:41.004, 1470, 48, 13.44, 0
2026/05/19 15:06:41.045, 1470, 48, 13.44, 0
2026/05/19 15:06:41.089, 1470, 48, 13.44, 0
2026/05/19 15:06:41.129, 1470, 48, 13.51, 0
2026/05/19 15:06:41.168, 1470, 48, 13.51, 0
2026/05/19 15:06:41.211, 1470, 48, 13.78, 0
2026/05/19 15:06:41.253, 1470, 48, 13.78, 0
2026/05/19 15:06:41.294, 1470, 48, 13.78, 0
2026/05/19 15:06:41.338, 1470, 48, 14.08, 0
2026/05/19 15:06:41.381, 1470, 48, 14.08, 0
2026/05/19 15:06:41.437, 1470, 48, 14.38, 0
2026/05/19 15:06:41.477, 1470, 48, 14.38, 0
2026/05/19 15:06:41.525, 1470, 48, 14.67, 0
2026/05/19 15:06:41.580, 1470, 48, 14.67, 0
2026/05/19 15:06:41.630, 1470, 49, 14.96, 83
2026/05/19 15:06:41.667, 1470, 49, 14.96, 83
2026/05/19 15:06:41.699, 1470, 49, 14.96, 83
2026/05/19 15:06:41.753, 1470, 49, 15.25, 83
2026/05/19 15:06:41.794, 1470, 49, 15.25, 83
2026/05/19 15:06:41.835, 1470, 49, 17.64, 83
2026/05/19 15:06:41.865, 1470, 49, 17.64, 83
2026/05/19 15:06:41.901, 1470, 49, 19.03, 83
2026/05/19 15:06:41.944, 1470, 49, 19.03, 83
2026/05/19 15:06:42.000, 1470, 49, 19.03, 83
2026/05/19 15:06:42.033, 1470, 49, 20.79, 83
2026/05/19 15:06:42.064, 1470, 49, 20.79, 83
2026/05/19 15:06:42.130, 1470, 51, 22.41, 83
2026/05/19 15:06:42.209, 1470, 51, 23.54, 83
2026/05/19 15:06:42.243, 1470, 51, 23.54, 83
2026/05/19 15:06:42.281, 1470, 51, 23.54, 83
2026/05/19 15:06:42.314, 1470, 51, 23.92, 83
2026/05/19 15:06:42.341, 1470, 51, 23.92, 83
2026/05/19 15:06:42.368, 1470, 51, 23.92, 83
2026/05/19 15:06:42.398, 1470, 51, 23.92, 83
2026/05/19 15:06:42.425, 1470, 51, 23.84, 83
2026/05/19 15:06:42.450, 1470, 51, 23.84, 83
