1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
1800, 7000
140, 8000
825, 7000
140, 8000
140, 8000
1095, 7000
140, 8000
1080, 7000
140, 8000
345, 7000
1185, 7000
660, 7000
